Unnamed: 0,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_New,Status_0,Status_1,Status_2,Status,Attendance,Attendance_Category
3595,9003,1,140.0,0,0,1,1,0,19,26.5,24.0,0,False,True,False,0,0,3
3596,9003,1,150.0,0,0,1,1,0,22,26.666666666666668,25.5,1,False,True,False,1,1,3
3597,9238,1,133.7,0,0,1,0,0,18,27.0,24.333333333333332,1,True,False,False,2,3,3
3598,9773,1,137.0,0,0,1,0,1,18,25.333333333333332,25.6,1,False,True,False,2,0,3
3599,9147,1,128.2,0,0,1,0,0,23,30.181818181818183,29.0,0,False,False,True,0,0,3
3600,171,1,129.2,0,1,0,1,0,20,0.0,0.0,0,True,False,False,0,0,0
3601,9773,1,129.5,0,0,1,1,0,18,26.333333333333332,25.333333333333332,1,False,True,False,2,0,3
3602,9773,1,129.6,0,0,1,1,0,18,25.666666666666668,25.666666666666668,1,False,True,False,2,0,3
3603,9119,1,121.7,0,0,1,1,0,18,23.6,24.0,1,False,True,False,1,0,3
3604,9773,1,141.8,0,0,1,1,0,20,23.666666666666668,24.333333333333332,1,False,True,False,2,1,3
3605,9773,1,129.8,0,0,1,1,0,20,25.6,25.5,1,False,True,False,2,0,3
3606,9070,1,106.0,0,0,1,1,0,21,23.6,22.0,0,False,True,False,0,1,3
3607,171,1,121.6,0,0,1,1,0,22,0.0,0.0,1,True,False,False,1,2,2
3608,9119,1,121.5,0,0,1,1,0,20,31.6,29.142857142857142,0,False,False,True,0,0,3
3609,171,1,117.0,0,1,1,1,0,19,0.0,0.0,1,True,False,False,1,2,2
3610,9119,1,130.0,0,0,1,1,0,19,25.0,23.2,1,False,True,False,1,1,3
3611,9670,1,117.7,0,0,1,1,0,20,29.333333333333332,27.714285714285715,1,False,False,True,2,1,3
3612,9085,1,140.0,0,0,1,1,0,19,25.0,24.0,0,False,True,False,0,1,3
3613,9119,1,133.1,0,0,1,1,0,19,24.0,21.0,0,False,True,False,0,1,3
3614,9119,1,100.0,0,1,1,1,0,24,26.285714285714285,23.666666666666668,1,True,False,False,1,3,3
3615,9670,1,119.1,0,1,1,1,0,18,25.333333333333332,22.285714285714285,0,True,False,False,0,1,3
3616,9119,1,129.8,0,0,0,1,1,18,30.0,28.4,1,False,False,True,1,1,3
3617,9238,1,131.3,0,1,1,0,0,18,27.2,23.6,0,True,False,False,0,1,3
3618,9773,1,136.7,0,0,1,0,0,18,25.0,27.666666666666668,1,False,True,False,2,0,3
3619,9238,1,126.2,0,0,1,0,1,21,26.666666666666668,27.0,1,False,True,False,2,1,3
3620,9085,1,109.6,0,0,1,0,0,18,24.5,22.0,0,False,True,False,0,0,3
3621,9500,1,131.9,0,0,1,0,1,18,30.202857142857145,32.1875,1,False,False,True,2,1,3
3622,9238,1,140.7,0,0,1,0,1,18,26.333333333333332,32.0,1,False,False,True,2,0,3
3623,8014,0,120.7,0,0,1,0,0,23,22.0,0.0,0,True,False,False,0,3,3
3624,9147,1,113.8,0,0,1,0,0,21,23.333333333333332,23.5,1,False,True,False,2,1,3
3625,9238,1,121.0,0,0,1,0,0,20,20.0,26.0,1,False,True,False,1,1,3
3626,8014,0,112.4,0,0,1,0,0,26,23.142857142857142,22.0,0,False,True,False,0,0,3
3627,9773,1,131.0,0,0,1,0,1,18,24.333333333333332,22.4,1,False,True,False,1,1,3
3628,171,1,142.7,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0,0,0
3629,9670,1,125.5,0,0,0,0,1,19,27.666666666666668,28.571428571428573,1,False,False,True,2,1,3
3630,9500,1,107.8,0,0,1,0,1,20,24.714285714285715,26.0,1,False,True,False,2,0,3
3631,9773,1,110.4,0,1,0,0,0,19,24.333333333333332,20.666666666666668,0,True,False,False,0,3,3
3632,9238,1,136.1,0,1,1,0,0,21,24.0,25.0,1,True,False,False,1,0,3
3633,9254,1,138.3,0,0,1,0,0,33,24.833333333333332,26.0,1,False,True,False,2,0,3
3634,9085,1,142.3,0,0,1,0,0,18,25.5,25.5,1,False,True,False,2,1,3
3635,9500,1,145.0,0,0,1,0,0,21,29.866666666666667,29.866666666666667,1,False,False,True,2,0,3
3636,9773,1,125.7,0,0,1,0,0,19,26.0,23.333333333333332,1,False,True,False,2,0,3
3637,9853,1,108.0,0,1,0,0,0,33,25.714285714285715,25.333333333333332,1,False,True,False,1,0,3
3638,9500,1,128.7,0,0,1,0,0,18,28.910000000000004,27.82,1,True,False,False,2,3,3
3639,9670,1,128.0,0,0,1,0,1,18,28.0,26.571428571428573,1,False,True,False,2,1,3
3640,9773,1,146.5,0,0,1,0,1,20,27.0,25.333333333333332,1,False,True,False,2,0,3
3641,9254,1,106.1,0,0,0,0,0,20,0.0,0.0,0,True,False,False,0,2,2
3642,8014,0,118.0,0,0,1,0,1,20,23.333333333333332,28.0,1,False,True,False,2,1,3
3643,9085,1,117.0,0,0,1,0,1,19,24.0,26.666666666666668,1,False,True,False,2,0,3
3644,9238,1,115.4,0,0,1,0,1,19,23.428571428571427,23.666666666666668,1,False,True,False,2,1,3
3645,9238,1,117.0,0,0,1,0,0,21,25.333333333333332,24.857142857142858,1,True,False,False,2,3,3
3646,9085,1,144.9,0,0,1,0,0,26,23.5,25.6,1,False,True,False,1,0,3
3647,9238,1,127.0,0,0,1,0,0,21,0.0,0.0,0,True,False,False,0,0,0
3648,9500,1,118.0,0,0,1,0,0,18,24.657142857142855,24.657142857142855,1,False,True,False,2,0,3
3649,9853,1,118.0,0,0,1,0,0,27,23.333333333333332,20.0,0,True,False,False,0,3,3
3650,9070,1,126.4,0,0,1,0,1,20,26.5,25.454545454545457,1,False,True,False,2,1,3
3651,9670,1,110.0,0,0,1,0,0,21,23.666666666666668,26.5,1,False,True,False,1,1,3
3652,9556,1,124.4,0,0,1,0,1,18,26.6,30.25,1,False,False,True,2,1,3
3653,9085,1,140.0,0,0,1,0,0,20,25.11111111111111,23.6,1,True,False,False,1,3,3
3654,9773,1,129.4,0,0,1,0,0,18,25.666666666666668,24.333333333333332,1,False,True,False,2,0,3
3655,9238,1,141.7,0,0,1,0,1,20,25.666666666666668,25.666666666666668,1,True,False,False,2,3,3
3656,9085,1,132.1,0,0,1,0,1,19,25.333333333333332,26.0,1,False,True,False,2,0,3
3657,9500,1,116.8,0,0,1,0,0,20,26.542857142857144,28.942857142857143,1,False,True,False,2,0,3
3658,9991,0,135.0,0,0,1,0,1,20,24.8,25.666666666666668,1,False,True,False,2,0,3
3659,9085,1,150.0,0,0,1,0,0,20,29.0,22.5,1,False,True,False,1,1,3
3660,9238,1,116.0,0,1,1,0,0,19,0.0,0.0,0,True,False,False,0,2,2
3661,9773,1,155.0,0,0,1,0,0,18,28.571428571428573,26.5,1,False,True,False,2,0,3
3662,9085,1,127.0,0,0,1,0,0,18,24.666666666666668,25.2,1,False,True,False,2,0,3
3663,9500,1,130.8,0,0,1,0,1,19,25.166666666666668,25.342857142857145,1,False,True,False,2,0,3
3664,9500,1,121.8,0,0,1,0,0,19,27.463333333333335,27.542857142857144,0,False,True,False,0,1,3
3665,9003,1,140.0,0,0,1,1,0,43,25.75,24.285714285714285,1,False,True,False,1,1,3
3666,9070,1,148.5,0,0,1,1,0,47,29.25,26.8,0,False,False,True,0,1,3
3667,9147,1,109.8,0,0,0,1,0,23,0.0,0.0,0,True,False,False,0,2,2
3668,9238,1,119.7,0,1,1,0,1,19,25.333333333333332,25.333333333333332,1,False,True,False,2,0,3
3669,9500,1,122.0,0,0,1,0,0,20,24.983333333333334,24.983333333333334,1,False,True,False,2,1,3
3670,171,1,147.5,0,0,1,0,1,19,27.333333333333332,28.333333333333332,1,False,True,False,2,1,3
3671,9085,1,150.8,0,0,1,0,0,19,32.0,29.0,1,False,False,True,2,1,3
3672,9085,1,150.0,0,0,1,0,0,19,28.285714285714285,26.0,1,False,True,False,2,1,3
3673,8014,0,131.5,0,1,1,0,1,39,23.666666666666668,27.5,1,False,True,False,2,1,3
3674,9070,1,127.2,0,0,1,0,1,20,25.333333333333332,26.0,1,False,True,False,2,1,3
3675,9070,1,111.0,0,0,1,0,0,21,25.0,25.333333333333332,1,True,False,False,2,3,3
3676,9238,1,119.9,0,1,0,0,0,22,21.77777777777778,22.5,1,True,False,False,2,1,3
3677,9773,1,133.7,0,0,1,0,0,19,26.0,0.0,0,True,False,False,0,3,3
3678,9670,1,140.0,0,0,1,0,0,22,30.333333333333332,32.0,1,False,False,True,2,0,3
3679,9853,1,113.9,0,0,1,0,1,19,25.333333333333332,24.0,1,False,True,False,2,0,3
3680,171,1,120.7,0,1,1,1,0,18,0.0,0.0,0,True,False,False,0,0,0
3681,9147,1,119.8,0,0,1,1,0,26,24.0,20.4,1,False,True,False,1,0,3
3682,9991,0,121.8,0,0,0,1,0,36,0.0,0.0,0,True,False,False,0,0,0
3683,171,1,117.7,0,1,1,1,1,20,0.0,0.0,1,True,False,False,2,1,1
3684,9147,1,110.0,0,0,1,1,0,30,22.0,23.0,0,False,True,False,0,0,3
3685,9003,1,134.4,0,0,1,1,0,24,31.428571428571427,31.8,0,False,False,True,0,1,3
3686,9147,1,125.3,0,0,1,1,0,26,21.636363636363637,23.272727272727273,0,True,False,False,0,3,3
3687,9147,1,119.1,0,0,0,1,0,19,24.0,0.0,0,True,False,False,0,3,3
3688,9238,1,146.0,0,0,1,1,0,34,25.2,22.5,1,False,True,False,2,0,3
3689,9130,1,130.0,0,0,1,1,0,33,26.0,28.0,1,False,True,False,1,1,3
3690,9147,1,122.0,0,0,1,1,0,19,23.2,21.5,1,False,True,False,2,0,3
3691,9119,1,118.1,0,1,0,1,0,26,20.0,22.0,0,True,False,False,0,0,3
3692,9670,1,105.2,0,0,1,1,0,29,28.0,0.0,0,True,False,False,0,3,3
3693,9119,1,123.3,0,0,1,1,1,19,25.2,25.0,0,True,False,False,0,3,3
3694,171,1,124.8,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0,2,2
3695,9991,0,149.4,0,0,0,1,0,29,22.666666666666668,24.0,0,False,True,False,0,1,3
3696,9254,1,108.5,0,0,1,1,0,21,25.333333333333332,22.8,1,False,True,False,2,1,3
3697,9254,1,125.0,0,0,1,1,0,19,21.6,21.0,1,False,True,False,1,0,3
3698,9500,1,101.0,0,0,1,1,0,20,25.75714285714286,23.7125,1,True,False,False,2,3,3
3699,9085,1,112.9,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0,0,0
3700,9070,1,120.2,0,0,1,1,0,18,25.666666666666668,22.8,1,False,True,False,1,1,3
3701,9147,1,111.6,0,1,1,1,1,21,25.2,25.666666666666668,1,False,True,False,1,1,3
3702,9147,1,134.1,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0,0,0
3703,9119,1,101.6,0,0,1,1,1,30,0.0,0.0,0,True,False,False,0,0,0
3704,9670,1,111.9,0,0,1,1,0,19,28.333333333333332,28.0,1,False,False,True,2,0,3
3705,9147,1,118.4,0,0,1,1,0,30,26.8,26.5,0,True,False,False,0,3,3
3706,9147,1,127.1,0,0,1,1,1,22,22.4,22.5,1,False,True,False,2,0,3
3707,171,1,120.5,0,0,1,1,0,22,0.0,0.0,1,True,False,False,2,2,2
3708,9070,1,136.1,0,1,0,1,0,19,25.333333333333332,23.6,0,True,False,False,0,0,3
3709,9670,1,124.0,0,0,1,1,0,21,24.666666666666668,22.5,0,False,True,False,0,0,3
3710,9085,1,141.6,0,0,1,1,0,21,24.5,24.0,1,True,False,False,2,3,3
3711,171,1,160.0,0,1,1,1,1,21,0.0,0.0,0,True,False,False,0,0,0
3712,9147,1,110.0,0,0,1,1,0,27,21.5,20.666666666666668,0,False,True,False,0,0,3
3713,33,1,100.0,0,0,1,1,0,32,0.0,0.0,0,True,False,False,0,0,0
3714,9670,1,120.0,0,1,0,1,0,40,0.0,0.0,0,True,False,False,0,0,0
3715,9147,1,124.8,0,0,1,1,0,20,28.666666666666668,25.0,1,False,True,False,1,0,3
3716,9130,1,140.0,0,0,1,1,0,20,23.0,23.0,0,False,True,False,0,0,3
3717,171,1,124.3,0,0,1,1,0,18,0.0,0.0,1,True,False,False,2,0,0
3718,9147,1,118.9,0,0,1,1,0,21,21.0,0.0,0,True,False,False,0,3,3
3719,9670,1,130.2,0,0,1,1,0,18,27.0,0.0,0,True,False,False,0,3,3
3720,9003,1,120.0,0,0,1,1,0,19,22.0,0.0,1,True,False,False,1,3,3
3721,9070,1,140.0,0,0,0,1,0,30,20.0,0.0,0,True,False,False,0,3,3
3722,9003,1,130.0,0,0,1,1,0,29,0.0,0.0,0,True,False,False,0,0,0
3723,9119,1,130.4,0,1,1,1,0,18,24.0,21.333333333333332,0,True,False,False,0,1,3
3724,9670,1,116.1,0,0,1,1,1,18,24.5,24.4,0,False,True,False,0,1,3
3725,9003,1,130.0,0,0,1,1,0,22,22.8,23.333333333333332,0,False,True,False,0,1,3
3726,9991,0,124.3,0,0,0,1,0,27,0.0,0.0,0,True,False,False,0,2,2
3727,9670,1,125.0,0,0,1,1,0,20,28.5,28.0,1,True,False,False,2,3,3
3728,8014,0,110.0,0,0,1,1,0,42,28.909090909090914,28.4,1,True,False,False,2,3,3
3729,9003,1,115.0,0,1,1,1,0,21,29.076923076923077,28.923076923076923,1,False,False,True,2,1,3
3730,9500,1,129.6,1,0,1,1,0,23,25.46666666666667,23.9,1,False,True,False,2,0,3
3731,9070,1,128.8,0,0,1,1,0,21,26.4,27.0,0,False,True,False,0,1,3
3732,171,1,144.2,0,0,1,1,0,19,0.0,0.0,1,True,False,False,2,0,0
3733,9238,1,134.0,0,0,1,1,1,40,24.666666666666668,25.5,0,False,True,False,0,1,3
3734,9147,1,112.0,0,0,1,1,0,22,22.4,22.5,0,False,True,False,0,1,3
3735,9500,1,128.8,0,0,1,1,0,19,26.4,26.4,1,False,True,False,2,1,3
3736,9119,1,134.0,0,0,1,1,1,24,23.666666666666668,28.0,1,False,True,False,1,0,3
3737,9254,1,125.0,0,0,1,1,0,21,22.666666666666668,23.0,1,False,True,False,1,1,3
3738,9119,1,123.2,0,0,1,1,0,18,27.2,29.2,1,False,False,True,2,1,3
3739,9119,1,118.4,0,0,1,1,0,18,0.0,23.0,0,True,False,False,0,3,3
3740,9670,1,116.2,0,0,1,1,0,24,25.714285714285715,27.333333333333332,0,False,True,False,0,1,3
3741,9119,1,123.0,0,0,1,1,1,28,28.666666666666668,24.857142857142858,1,False,True,False,1,1,3
3742,9670,1,113.5,0,0,1,0,1,19,27.0,28.0,1,False,True,False,2,1,3
3743,9085,1,125.0,0,0,1,0,0,28,28.857142857142858,31.2,1,False,False,True,1,1,3
3744,9853,1,134.8,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0,0,0
3745,171,1,149.9,0,0,0,0,0,19,0.0,0.0,1,True,False,False,2,0,0
3746,9500,1,119.8,0,0,1,0,1,19,25.6575,25.6575,1,False,True,False,2,0,3
3747,9130,1,125.0,0,0,1,0,0,21,0.0,27.5,1,True,False,False,2,3,3
3748,9500,1,135.1,0,1,1,0,0,18,0.0,0.0,0,True,False,False,0,0,0
3749,9070,1,138.3,0,0,1,0,0,19,29.333333333333332,26.333333333333332,1,False,True,False,2,1,3
3750,9500,1,122.5,0,0,1,0,0,19,27.874285714285715,27.874285714285715,1,False,True,False,2,1,3
3751,9070,1,148.0,0,0,1,0,0,20,29.4,29.166666666666668,1,False,False,True,2,0,3
3752,9773,1,126.2,0,0,1,0,0,18,23.333333333333332,24.4,1,False,True,False,2,0,3
3753,9500,1,129.8,0,0,1,0,0,20,29.7,29.7,1,False,False,True,2,0,3
3754,9085,1,104.0,0,0,1,0,0,26,24.0,0.0,0,True,False,False,0,3,3
3755,9500,1,126.7,0,0,1,0,0,18,27.375,31.244444444444444,0,False,False,True,0,1,3
3756,8014,0,120.0,0,0,1,0,0,58,24.8,23.2,1,False,True,False,2,1,3
3757,9500,1,124.6,0,0,1,0,0,18,26.796,27.085,1,False,True,False,2,1,3
3758,9085,1,130.0,0,0,1,0,0,20,23.6,24.0,1,False,True,False,1,1,3
3759,9991,0,127.3,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0,0,0
3760,9147,1,122.0,0,0,1,0,0,29,23.53846153846154,23.857142857142858,1,False,True,False,2,0,3
3761,9238,1,125.1,0,1,0,0,0,27,0.0,0.0,0,True,False,False,0,0,0
3762,9085,1,110.0,0,0,1,0,1,21,26.571428571428573,26.0,1,False,True,False,2,0,3
3763,9238,1,129.8,0,0,1,0,1,20,23.333333333333332,22.333333333333332,1,False,True,False,2,0,3
3764,9238,1,114.9,0,0,1,0,1,19,23.0,24.4,1,False,True,False,2,1,3
3765,9500,1,125.6,0,0,1,0,1,22,26.163333333333338,26.3,1,False,True,False,2,0,3
3766,9070,1,125.1,0,0,1,0,1,19,25.333333333333332,26.0,1,False,True,False,2,1,3
3767,9773,1,115.7,0,1,0,0,0,19,22.666666666666668,0.0,0,True,False,False,0,3,3
3768,9853,1,112.6,0,0,1,0,0,23,27.2,23.2,1,False,True,False,1,1,3
3769,9773,1,127.2,0,0,1,0,1,18,26.333333333333332,26.4,0,False,True,False,0,0,3
3770,9130,1,140.0,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0,0,0
3771,9003,1,140.0,0,0,1,0,0,20,23.333333333333332,25.2,1,False,True,False,2,1,3
3772,9238,1,120.4,0,0,1,0,1,19,27.0,26.857142857142858,1,False,True,False,2,1,3
3773,9085,1,100.0,0,1,0,0,1,26,0.0,0.0,0,True,False,False,0,0,0
3774,9238,1,113.5,0,0,1,0,1,18,26.333333333333332,28.285714285714285,1,False,True,False,2,1,3
3775,9085,1,132.1,0,1,1,0,0,29,25.0,25.0,0,True,False,False,0,0,3
3776,9003,1,160.0,0,0,0,0,0,20,26.75,26.0,1,False,True,False,2,1,3
3777,9070,1,126.3,0,0,1,0,0,19,26.333333333333332,25.333333333333332,1,False,True,False,2,1,3
3778,9085,1,160.0,0,0,1,0,0,23,26.8,27.0,1,False,True,False,1,0,3
3779,9556,1,100.0,0,0,1,0,0,25,26.0,23.333333333333332,1,False,True,False,1,1,3
3780,9500,1,125.8,0,0,1,0,0,18,26.308571428571433,26.308571428571433,1,False,True,False,2,1,3
3781,9070,1,142.2,0,0,1,0,1,19,25.666666666666668,25.666666666666668,1,False,True,False,2,0,3
3782,9853,1,119.4,0,0,1,0,0,18,24.285714285714285,26.285714285714285,1,False,True,False,2,0,3
3783,9500,1,106.4,0,0,1,0,1,19,26.68,24.771428571428572,1,False,True,False,1,1,3
3784,8014,0,120.0,0,0,1,0,0,36,26.0,27.5,0,False,True,False,0,0,3
3785,9003,1,150.0,0,0,1,1,1,20,24.0,23.333333333333332,1,False,True,False,1,0,3
3786,171,1,148.6,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0,0,0
3787,9238,1,108.7,0,0,1,1,0,18,22.0,0.0,0,True,False,False,0,3,3
3788,9003,1,130.0,0,0,1,1,0,19,23.0,22.666666666666668,1,False,True,False,1,1,3
3789,9238,1,124.6,0,1,0,1,0,20,26.666666666666668,25.0,0,True,False,False,0,0,3
3790,9500,1,131.0,0,0,1,1,0,18,29.188888888888886,26.944,1,False,False,True,2,0,3
3791,9130,1,130.0,0,1,1,1,0,20,22.0,21.333333333333332,0,True,False,False,0,1,3
3792,9119,1,116.1,0,1,0,1,0,24,0.0,0.0,0,True,False,False,0,2,2
3793,9773,1,125.6,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0,0,0
3794,9119,1,121.3,0,0,1,1,0,18,24.0,24.0,0,False,True,False,0,0,3
3795,9119,1,107.4,0,0,1,1,0,18,28.0,26.4,1,False,True,False,2,0,3
3796,9254,1,116.9,0,0,1,1,0,18,27.142857142857142,23.6,1,False,True,False,2,0,3
3797,9670,1,123.5,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0,0,0
3798,9670,1,130.5,0,0,1,1,0,19,28.5,27.714285714285715,1,False,False,True,2,0,3
3799,9085,1,140.0,0,1,0,0,0,32,0.0,0.0,0,True,False,False,0,2,2
3800,9853,1,117.1,0,0,1,0,1,21,0.0,0.0,0,True,False,False,0,1,1
3801,9500,1,127.5,0,0,1,0,1,19,27.08571428571429,27.08571428571429,1,False,True,False,2,1,3
3802,8014,0,126.0,0,0,1,0,1,39,26.22222222222222,23.428571428571427,1,False,True,False,2,0,3
3803,8014,0,113.0,0,0,1,0,0,30,25.333333333333332,24.285714285714285,1,False,True,False,2,1,3
3804,9147,1,130.1,0,0,1,0,0,18,21.5,20.0,0,False,True,False,0,0,3
3805,9991,0,110.0,0,0,1,0,0,38,21.5,20.0,0,False,True,False,0,1,3
3806,9070,1,135.8,0,0,1,0,0,20,27.333333333333332,26.666666666666668,1,False,True,False,2,1,3
3807,8014,0,126.3,0,0,1,0,0,55,27.666666666666668,25.666666666666668,1,False,True,False,2,0,3
3808,9070,1,130.0,0,0,1,0,0,53,26.352941176470583,26.0,0,False,True,False,0,1,3
3809,8014,0,104.0,0,0,1,0,0,54,25.5,25.2,0,False,True,False,0,1,3
3810,9500,1,123.6,0,0,1,0,1,18,25.72,25.72,1,False,True,False,1,1,3
3811,8014,0,121.0,0,1,0,0,0,44,24.0,24.0,0,True,False,False,0,1,3
3812,9238,1,130.5,0,0,1,0,0,28,23.333333333333332,25.11111111111111,1,False,True,False,2,0,3
3813,8014,0,180.0,0,0,1,0,0,37,33.0,33.81818181818182,1,False,False,True,2,1,3
3814,9238,1,112.5,0,0,1,0,0,20,24.666666666666668,23.55555555555556,1,False,True,False,2,1,3
3815,9500,1,126.1,0,0,1,0,0,18,25.1825,25.640000000000004,1,False,True,False,1,1,3
3816,9238,1,111.8,0,0,1,1,0,19,23.0,22.0,0,False,True,False,0,1,3
3817,9003,1,131.4,0,0,1,1,1,23,23.789473684210527,25.846153846153847,1,True,False,False,2,3,3
3818,9238,1,144.3,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0,2,2
3819,9254,1,115.0,0,0,0,1,0,24,0.0,0.0,0,True,False,False,0,1,1
3820,9003,1,120.0,0,0,1,1,0,22,26.0,23.0,1,False,True,False,1,0,3
3821,9003,1,168.6,0,0,1,1,0,26,0.0,0.0,0,True,False,False,0,2,2
3822,9773,1,127.7,0,0,1,1,0,18,30.333333333333332,29.666666666666668,1,False,False,True,2,0,3
3823,9130,1,150.0,0,0,1,1,0,24,23.5,27.0,0,False,True,False,0,0,3
3824,9119,1,129.8,0,0,1,1,0,18,0.0,30.0,1,True,False,False,1,3,3
3825,171,1,135.6,0,0,1,1,0,26,0.0,0.0,0,True,False,False,0,0,0
3826,9254,1,100.0,0,0,1,1,0,27,22.666666666666668,29.5,0,False,True,False,0,0,3
3827,9003,1,140.0,0,0,1,1,1,20,25.2,26.4,1,False,True,False,2,0,3
3828,9119,1,124.1,0,0,1,1,0,19,0.0,28.0,0,True,False,False,0,3,3
3829,9085,1,131.6,0,0,1,1,1,18,31.0,31.0,0,True,False,False,0,3,3
3830,9500,1,129.0,0,0,1,1,0,18,24.731428571428577,24.731428571428577,1,True,False,False,2,3,3
3831,9670,1,135.7,0,0,1,1,0,19,26.4,26.5,1,False,True,False,1,1,3
3832,9070,1,108.0,0,0,1,1,0,34,22.857142857142858,23.714285714285715,1,False,True,False,1,0,3
3833,9238,1,110.8,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0,1,1
3834,9773,1,124.5,0,0,1,1,1,19,28.0,24.666666666666668,1,False,True,False,2,0,3
3835,9003,1,100.0,0,0,1,1,0,30,24.0,23.6,0,False,True,False,0,0,3
3836,9773,1,123.8,0,0,0,1,0,22,0.0,24.0,0,True,False,False,0,3,3
3837,9147,1,131.4,0,0,0,1,0,19,20.0,22.666666666666668,0,False,True,False,0,1,3
3838,9147,1,118.5,0,0,1,1,0,21,20.0,20.0,0,False,True,False,0,0,3
3839,171,1,122.0,0,0,0,1,0,22,0.0,0.0,0,True,False,False,0,0,0
3840,9254,1,122.9,0,0,1,1,1,19,22.333333333333332,23.333333333333332,1,False,True,False,1,1,3
3841,9238,1,118.7,0,0,1,1,0,20,23.5,22.666666666666668,1,False,True,False,1,1,3
3842,9003,1,100.0,0,0,1,1,0,35,23.5,0.0,0,True,False,False,0,3,3
3843,9147,1,135.9,0,0,1,1,0,20,20.0,22.0,0,False,True,False,0,0,3
3844,9130,1,138.4,0,0,1,1,0,21,28.0,25.6,1,False,True,False,2,1,3
3845,9085,1,128.2,0,1,0,1,0,27,0.0,0.0,0,True,False,False,0,0,0
3846,9773,1,107.4,0,0,0,1,0,26,24.0,0.0,0,True,False,False,0,3,3
3847,9773,1,129.8,0,0,0,1,0,20,0.0,0.0,0,True,False,False,0,2,2
3848,9003,1,100.0,0,1,0,1,0,28,23.77777777777778,23.2,0,True,False,False,0,0,3
3849,9773,1,113.0,0,0,1,1,0,19,27.666666666666668,27.333333333333332,1,False,True,False,2,1,3
3850,9991,0,107.0,0,0,0,1,0,47,0.0,0.0,0,True,False,False,0,2,2
3851,9773,1,130.0,0,0,0,1,0,55,22.8,24.8,0,False,True,False,0,1,3
3852,9003,1,120.0,0,0,1,1,0,39,0.0,22.0,0,True,False,False,0,3,3
3853,9003,1,120.5,0,1,1,1,0,35,21.285714285714285,21.333333333333332,0,True,False,False,0,1,3
3854,9238,1,120.5,0,0,0,1,0,32,22.0,0.0,0,True,False,False,0,3,3
3855,9773,1,137.0,0,0,1,1,0,20,33.666666666666664,33.333333333333336,1,False,False,True,2,1,3
3856,9254,1,115.0,0,0,1,1,0,36,27.142857142857142,26.4,1,False,True,False,2,0,3
3857,9991,0,142.7,0,1,1,1,1,34,29.428571428571427,28.75,1,True,False,False,2,3,3
3858,9670,1,116.7,0,0,1,1,0,21,0.0,0.0,0,True,False,False,0,0,0
3859,9991,0,136.1,0,0,1,1,1,42,20.0,22.0,0,False,True,False,0,1,3
3860,9003,1,134.3,0,0,1,1,0,25,22.0,23.5,0,False,True,False,0,0,3
3861,9773,1,153.0,0,0,1,1,1,18,22.0,0.0,0,True,False,False,0,3,3
3862,9773,1,132.0,0,0,1,1,1,18,24.0,25.666666666666668,1,False,True,False,2,1,3
3863,9238,1,129.6,0,0,1,1,0,19,22.25,23.714285714285715,1,False,True,False,2,0,3
3864,9085,1,105.0,0,1,0,1,0,34,22.666666666666668,23.0,0,True,False,False,0,3,3
3865,9773,1,130.8,0,0,1,1,0,20,24.0,0.0,0,True,False,False,0,3,3
3866,9500,1,119.7,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0,1,1
3867,9500,1,132.5,0,0,1,1,0,21,29.08,29.08,1,False,False,True,2,0,3
3868,9003,1,130.0,0,0,1,1,0,19,24.333333333333332,26.0,1,False,True,False,2,1,3
3869,9085,1,120.0,0,1,0,1,0,31,27.0,23.333333333333332,0,True,False,False,0,0,3
3870,9670,1,150.0,0,0,1,1,0,21,29.5,28.666666666666668,1,False,False,True,2,0,3
3871,9147,1,115.6,0,0,1,1,1,20,24.75,23.333333333333332,1,False,True,False,2,0,3
3872,9500,1,119.1,0,0,1,1,0,22,25.46666666666667,25.46666666666667,1,False,True,False,2,1,3
3873,9070,1,123.5,1,0,0,1,0,19,25.0,0.0,0,True,False,False,0,3,3
3874,9130,1,120.0,0,1,0,1,0,41,0.0,0.0,0,True,False,False,0,0,0
3875,9500,1,110.0,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0,2,2
3876,9500,1,131.4,0,0,1,0,0,19,26.88571428571428,27.542857142857144,0,False,True,False,0,1,3
3877,9500,1,126.8,0,0,1,0,1,20,28.4,28.4,1,False,False,True,2,0,3
3878,9500,1,118.9,0,0,1,0,1,19,27.1,27.1,1,False,True,False,2,1,3
